Graduation Year,Role,Employer,Company's Industry,Role Category,Tag 1,Tag 2,Tag 3,Career Webpage,Specify Other Industry,POST,Comments,Confidence Score
2022.0,Equity Financing Intern,"Huatai Securities Co., Ltd.",,Finance & Banking,Internships,,,https://www.htsc.com.cn/htzq/investor/en/about.jsp,,PRE,,80
2022.0,Sales Associate,Hudson's Bay Company,Other,Academia,Sales / Business Development,,,NA; Taken down,Retail,PRE,,50
2022.0,Equity Analyst and Digital Marketing,ICIC Prudential AMC Ltd.,Finance - Asset Management,Finance & Banking,Marketing & Communications,,,https://www.icicipruamc.com/,,PRE,,80
2022.0,Research Assistant - Asia-Pacific Policy,IFC - International Finance Corporation,,Policy,"Research, Administration and Office Management, Finance & Banking",,,https://www.ifc.org/en/about/careers,,PRE,,100
2022.0,Office Administrator,Impact Recruitment,Other,Academia,"Administration and Office Management, HR",,,https://impactrecruitment.ca/careers-at-impact/,Recruitment Agency - Administration,PRE,,62
2022.0,Executive Assistant,Impact Recruitment,Other,Government,"Administration and Office Management, HR",,,https://impactrecruitment.ca/careers-at-impact/,Recruitment Agency - Administration,POST,Started during degree,60
2022.0,Senior Equity Analyst,Imperial College Business School: Student Investment Fund,Wealth Management,Government,Finance & Banking,,,https://www.imperial.ac.uk/business-school/blogs/features/the-student-investment-fund-connecting-students-top-employers/,,POST,,60
2022.0,Business Student,Imperial College London,,Business & Enterprise,Business & Enterprise,,,https://www.imperial.ac.uk/jobs/,,POST,,67
2022.0,Account Manager,Impro.AI,,Academia,Academia,,,https://impro.ai/careers/,,POST,Started during degree,50
2022.0,Sales and Marketing Intern,Impro.AI,Consulting,Internships,"Sales / Business Development, Marketing & Communications",,,https://impro.ai/careers/,,PRE,,73
2022.0,Marketing Coordinator,Impro.AI,Consulting,Marketing & Communications,Project / Program Development,,,https://impro.ai/careers/,,PRE,,62
2022.0,Commercial Operations Specialist,Impro.AI,Consulting,E-Commerce,Operations and Supply Chain Management,,,https://impro.ai/careers/,,POST,,70
2022.0,Stratergy Intern (virtual),"Incline Investment Advisors, LLC",,Internships,Finance & Banking,,,https://www.inclineim.com/careers/,,PRE,,64
2022.0,Market Researcher,"Incline Investment Advisors, LLC",,Research,Finance & Banking,,,https://www.inclineim.com/careers/,,PRE,,100
2022.0,Junior Policy Analyst,Infrastructure Canada,Government and NGO's/No-Profit Organizations (NPOs),Policy,Policy,,,https://infrastructure.gc.ca/,,PRE,,100
2022.0,Business Development Associate,in-House,Government and NGO's/No-Profit Organizations (NPOs),Business & Enterprise,Sales / Business Development,,,,Business Development,POST,,62
2022.0,Data Analyst - Research Area Specialist,Institute for Social Research,Government and NGO's/No-Profit Organizations (NPOs),Research,Data Science & Analytics,,,,,POST,,100
2022.0,Business Analyst Intern,Inter-Excel Advisory Sdn Bhd,,Internships,Internships,,,https://excelmalaysia.com/career/,,PRE,,64
2022.0,Student Intern,Ipsos,Consulting,Internships,Internships,,,https://www.ipsos.com/en/careers,,PRE,,82
2022.0,RCS Program Assistant,Iridia Medical,,Academia,Administration and Office Management,,,https://iridiamedical.com/careers/,,PRE,,50
2022.0,Project Assistant,Irving K. Barber Learning Centre,Academia,Law,"Administration and Office Management, Project / Program Development",,,https://ikblc.ubc.ca/,,PRE,,67
2022.0,Product Marketing Specialist,Jostle,Other,Marketing & Communications,Marketing & Communications,,,https://success.jostle.me/careers,Application Development,POST,,62
2022.0,Digital Marketing Coordinator,Jostle,,Marketing & Communications,Project / Program Development,,,https://success.jostle.me/careers,,PRE,,65
2022.0,Business Analyst  ,Jostle,,Insurance,Insurance,,,https://success.jostle.me/careers,,PRE,,56
2022.0,Business Analyst and Growth Strategist,Jostle,,Insurance,Insurance,,,https://success.jostle.me/careers,,POST,,56
2022.0,Legal Intern,judd Ulrich Scarlett Wickman & Dean P.A.,,Internships,Internships,,,https://uswdlaw.com/,,PRE,,55
2022.0,Logistics & Operations Coordinator | Customer Service,Kajuyali,,Research,"Project / Program Development, Customer Experience and Service Management, Operations and Supply Chain Management",,,https://inscripciones.kajuyali.com/fmi/webd/kajuyali_web?script=aplicantes,,PRE,,62
2022.0,Quantitative Research Analyst,Kamorra Capital,Finance - Asset Management,Research,Data Science & Analytics,,,https://www.kamorracapital.com/careers,,PRE,,100
2022.0,Brand Ambassador,Kaplan Test Prep,Other,Law,Marketing & Communications,,,https://www.kaptest.com/,Education,PRE,,67
2022.0,Private Wealth Management Intern,Kiatnakin Phatra Financial Group,,Internships,Internships,,,https://careers.kkpfg.com/,,PRE,,64
2022.0,Head Lifeguard and Swim Instructor,Killarney Circle Pool,Other,Consulting & Advisory,Consulting & Advisory,,,https://killarneypool.org/index.html,Outdoor Swimming Facility - Aquatic Safety,PRE,,80
2022.0,Business Development Associate,Klook,,Business & Enterprise,Sales / Business Development,,,https://www.klookcareers.com/,,POST,,62
2022.0,Sustainability Associate,Klook,,Environmental and Sustainability (ESG and Climate),Environmental and Sustainability (ESG and Climate),,,https://www.klookcareers.com/,,POST,,67
2022.0,Accounts Receivable Specialist,Kuehne+Nagel,,Insurance,Insurance,,,https://ca.kuehne-nagel.com/en/,,POST,,56
2022.0,Marketing Project Manager,Kueis Education Centre,,Recreation and Culture,"Marketing & Communications, Project / Program Development",,,https://www.kueis.com/about-us,,PRE,,57
2022.0,Startup Project Administration Officer,Launch Path Inc.,,Law,"Administration and Office Management, Project / Program Development",,,https://launchpath.ca/,,POST,,67
2022.0,Client Services Admin Assistant Co-op,LifeLabs Medical Labratory Services,Other,Transportation Services,"Internships, Administration and Office Management",,,https://www.lifelabs.com/careers/,Health Care - Hospitality,PRE,,61
2022.0,Labs Batch 8 Founder,LOI,,Law,Law,,,https://www.theleagueofinnovators.org/,,PRE,,67
2022.0,Global Payments Specialist,Lululemon,Other,Politics,Politics,,,https://careers.lululemon.com/en_US/careers,,POST,,50
2022.0,"Product Manager, Payments",Lululemon,Other,Government,Government,,,https://careers.lululemon.com/en_US/careers,,POST,,50
2022.0,Educator,Lululemon,,Recreation and Culture,Recreation and Culture,,,https://careers.lululemon.com/en_US/careers,,PRE,,50
2022.0,Omni and Retail Technology Intern,Lululemon,,Technology,Internships,,,https://careers.lululemon.com/en_US/careers,,PRE,,100
2022.0,Retail Commerce and Payments Specialist,Lululemon,,E-Commerce,E-Commerce,,,https://careers.lululemon.com/en_US/careers,,POST,,80
2022.0,Market Research Intern,Madras Consultancy Group,,Research,"Internships, Consulting & Advisory",,,https://www.consultmcg.com/,,PRE,,100
2022.0,Garde Manger,Maple Leaf Tavern,,Academia,Academia,,,https://www.mapleleaftavern.co/,,POST,,62
2022.0,Business Analyst,McKinsey & Company,,Consulting & Advisory,Consulting & Advisory,,,https://www.mckinsey.com/careers/home,,POST,,80
2022.0,Summer Business Analyst,McKinsey & Company,,Consulting & Advisory,Consulting & Advisory,,,https://www.mckinsey.com/careers/home,,PRE,,80
2022.0,Senior Business Analyst,McKinsey & Company,Consulting,Consulting & Advisory,Consulting & Advisory,,,https://www.mckinsey.com/ca/careers,,POST,,80
2022.0,Women in the Workforce Research Fellow,McKinsey & Company,Consulting,Consulting & Advisory,Research,,,https://www.mckinsey.com/ca/careers,,POST,,80
2022.0,Analyst,McKinsey & Company,Consulting,Consulting & Advisory,Consulting & Advisory,,,https://www.mckinsey.com/ca/careers,,POST,Started during degree,80
2022.0,Senior Analyst,McKinsey & Company,Consulting,Consulting & Advisory,Consulting & Advisory,,,https://www.mckinsey.com/ca/careers,,POST,,80
2022.0,Fiscal Policy Office Intern,Ministry of Finance Thailand,,Policy,"Internships, Finance & Banking",,,https://xn--12cajkc6gxdbcvr9hvak.th/en/home,,PRE,,100
2022.0,Strategic Communications Intern,Ministry of Foreign Affairs,,Marketing & Communications,Internships,,,,,PRE,,69
2022.0,Administrative Manager,MODEL CARGO,,Insurance,Administration and Office Management,,,https://www.linkedin.com/company/model-cargo-moovers,,POST,,56
2022.0,Head of Logistics & Administration,Model United Nations,,Politics,"Administration and Office Management, Operations and Supply Chain Management",,,https://www.munprep.org/mun-career-opportunities/,,PRE,,75
2022.0,Wealth Associate,National Bank Financial,Wealth Management,Finance & Banking,Finance & Banking,,,https://emplois.bnc.ca/en_CA/careers/home,,POST,,59
2022.0,Co-op Intern,National Research Council Canada,Government and NGO's/No-Profit Organizations (NPOs),Research,Internships,,,https://nrc.canada.ca/en/corporate/careers,Food Services,PRE,,100
2022.0,General Member,"National Residence Hall Honorary, Thunderbird Chapter",,Actuarial Science,Actuarial Science,,,https://www.nrhh.nacurh.org/,,PRE,,71
2022.0,Bookkeeper,Nhua 339 Service and Trading Company Limited,,Finance & Banking,Finance & Banking,,,,,PRE,,53
2022.0,Management Consultant Intern,Niviera Co.,Consulting,Law,"Internships, Consulting & Advisory",,,https://www.linkedin.com/company/niviera-co./,,PRE,,67
2022.0,Carbon Trading Research Assistant,Norman B. Keevil Institute of Mining Engineering,Academia,Research,"Technology, Administration and Office Management",,,https://mining.ubc.ca/people/careers-opportunities,,PRE,,100
2022.0,Research Associate,NORML,Government and NGO's/No-Profit Organizations (NPOs),Research,Research,,,https://norml.org/norml-internships/,,PRE,,100
2022.0,Consultant,Oppos,,Law,Consulting & Advisory,,,https://getoppos.com/,,POST,,67
2022.0,Summer Business Associate,Orbis Investments,Finance - Investment Banking,Government,Finance & Banking,,,https://www.orbis.com/Careers/careers/home,,PRE,,60
2022.0,Equity Research Intern,Orient Securities,,Research,"Internships, Investment Banking",,,https://www.dfzq.com.cn/osoa/views/english/home/index.shtml,,PRE,,100
2022.0,Lifeguard/Receptionist,Overlake Gold & Country Club,Other,Economics,Economics,,,https://overlake.club/careers,Hospitality - Aquatic Safety/Administration,PRE,,56
2022.0,Consituency Assistant,Parliament of Canada,Government and NGO's/No-Profit Organizations (NPOs),Law,Administration and Office Management,,,http://jobs-emplois.parl.ca/,,PRE,,67
2022.0,Vice President Logistics,Party Well,,Politics,Operations and Supply Chain Management,,,,,PRE,,75
2022.0,Barista,"Paul Bakery, Patisserie, Café & Restaurant Canada",,Insurance,"Hospitality & Retail (Food, Service Industries)",,,https://paulrestaurantcafeandbakery.menu-res.com/,,PRE,,56
2022.0,Financial Analyst,Pavilion Renewables,,Law,Finance & Banking,,,https://www.pavilion-renewables.com/,,PRE,,67
2022.0,Research Assistant,Peter A. Allard School of Law,Health/Policy/Research,Law,"Research, Administration and Office Management",,,https://allard.ubc.ca/about-us/our-people/careers-allard-law,Economics,PRE,,100
2022.0,Vice President of Finance,Place Vanier Residence Association,,Insurance,Finance & Banking,,,https://www.linkedin.com/company/pvra/?originalSubdomain=ca,,PRE,,67
2022.0,Floor Representative,Place Vanier Residence Association,,Real Estate,Real Estate,,,https://www.linkedin.com/company/pvra/?originalSubdomain=ca,,PRE,,64
2022.0,Financial Advisor and Accountant,Plantish Future,,Law,Law,,,https://plantishfuture.com/,,PRE,,67
2022.0,Co-Founder,Plufl,,Business & Enterprise,Business & Enterprise,,,https://weareplufl.com/,,POST,,44
2022.0,Co-Founder,Plufl,,Business & Enterprise,Business & Enterprise,,,https://weareplufl.com/,,POST,,44
2022.0,Financial Data Analyst,Pomerleau,,Finance & Banking,Data Science & Analytics,,,https://jobs.pomerleau.ca/en_US/Jobs,,POST,,59
2022.0,Business Officer,Prairies Economic Development Canada,,Economics,Economics,,,https://www.canada.ca/en/prairies-economic-development/corporate/careers.html,,PRE,,89
2022.0,Senior Account Executive,Procter & Gamble,Other,Policy,Sales / Business Development,,,https://www.pgcareers.com/global/en,Consumer Goods,POST,,50
2022.0,Business Development Associate,PSO Space,,Business & Enterprise,Sales / Business Development,,,https://www.linkedin.com/company/psoacademy,,POST,,62
2022.0,Treasury Analyst,PT HM Sampoerna Tbk,,Insurance,Insurance,,,https://www.sampoerna.com/en/careers,,PRE,,56
2022.0,Assistant Accountant,PT. Karunia Besar,,Insurance,Administration and Office Management,,,https://career.karuniagroup.co.id/,,PRE,,56
2022.0,Research Intern,Purnartha PMS,,Research,Internships,,,https://www.purnartha.com/,,PRE,,100
2022.0,Strategy Department,PwC,,Consulting & Advisory,Strategy Consulting,,,https://www.pwc.com/ca/en/careers.html,,PRE,,80
2022.0,"Experienced Associate, Workforce of the Future",PwC,,Consulting & Advisory,Consulting & Advisory,,,https://www.pwc.com/ca/en/careers.html,,POST,,80
2022.0,"Senior Associate, Consulting",PwC,,Consulting & Advisory,Consulting & Advisory,,,https://www.pwc.com/ca/en/careers.html,,POST,,80
2022.0,"Associate, Management Consulting",PwC Canada,Consulting,Consulting & Advisory,Consulting & Advisory,,,https://jobs-ca.pwc.com/ca/en/home,,POST,,80
2022.0,"Analyst, Global Portfolio Management",QuadReal Property Group,,Government,"Real Estate, Finance & Banking",,,https://quadreal.com/careers/,,POST,,60
2022.0,"Associate, Global Portfolio Management",QuadReal Property Group,,Government,"Real Estate, Finance & Banking",,,https://quadreal.com/careers/,,POST,,60
2022.0,Administrative Assistant,Quantum Academy,,Academia,"Administration and Office Management, Data Science & Analytics",,,https://www.qlearning.ca/,,PRE,,80
2022.0,Business Associate,RBC,Wealth Management,Finance & Banking,Finance & Banking,,,https://jobs.rbc.com/ca/en,Operations,PRE,,80
2022.0,Innovation Analyst,RBC,Wealth Management,Finance & Banking,Finance & Banking,,,https://jobs.rbc.com/ca/en,Technology,PRE,,80
2022.0,"Intern, Data Governance",RBC Capital Markets,Finance - Investment Banking,Finance & Banking,"Internships, Data Science & Analytics",,,https://www.rbccm.com/en/careers.page,,PRE,,80
2022.0,Global Markets Analyst,RBC Capital Markets,,Finance & Banking,Finance & Banking,,,https://www.rbccm.com/en/careers.page,,POST,,80
2022.0,Investment Banking Analyst,RBC Capital Markets,,Finance & Banking,Finance & Banking,,,https://www.rbccm.com/en/careers.page,,POST,,80
2022.0,Quantitative Portfolio Associate,RBC Investments,Wealth Management,Finance & Banking,Data Science & Analytics,,,https://jobs.rbc.com/ca/en,,POST,,80
2022.0,Accounting Technician,Refinery Leadership Partners,,Law,Law,,,https://refineryleadership.com/careers/,,POST,,67
2022.0,Innovation and Operations Intern,Rentek,,Government,"Internships, Operations and Supply Chain Management",,,https://www.ren-tek.com/,,PRE,,60
2022.0,Property Accounting Intern,RioCan Real Estate Investment Trust,,Real Estate,"Internships, Finance & Banking",,,https://jobs.lever.co/riocan,,POST,,100
2022.0,Baker's Assistant,Safeway,,Business & Enterprise,Administration and Office Management,,,https://www.safeway.ca/careers,,PRE,,45
2022.0,Head Tennis Coach,Saint Paul Urban Tennis,,Insurance,Insurance,,,https://www.stpaulurbantennis.org/get-involved,,PRE,,56
2022.0,Market Research Intern,Sanctuary AI,,Research,Internships,,,https://www.sanctuary.ai/careers,,PRE,,100
2022.0,Save the K9s Project Head,Save the K9s,,Real Estate,Project / Program Development,,,,,PRE,,55
2022.0,Service Sector employee,Save-On-Foods,,E-Commerce,E-Commerce,,,https://www.saveonfoods.com/join-our-team,,PRE,,50
2022.0,Customer Representative,Scotiabank,,Finance & Banking,Finance & Banking,,,https://www.scotiabank.com/careers/en/careers.html,,PRE,,80
2022.0,Beta Tester,Scrintal,Other,Real Estate,Real Estate,,,https://careers.scrintal.com/,IT,PRE,,64
2022.0,Digital Marekting & Growth Strategist,Scrintal,Other,Real Estate,Real Estate,,,https://careers.scrintal.com/,IT,POST,,55
2022.0,Private Tutor,Self-Employed,,Policy,Academia,,,,,POST,Started during degree,50
2022.0,Game Developer,Self-Employed,Other,E-Commerce,Technology,,,,,PRE,,50
2022.0,Wedding Planner,Self-employed,Other,Law,Law,,,,,PRE,,67
2022.0,Freelance SAT Math Tutor,Self-EMployed,,Law,Academia,,,,,POST,,67
2022.0,Filmmaker and Photographer,Self-Employed,Other,Energy and Resources,Energy and Resources,,,,Freelance - Photography,PRE,,50
2022.0,Freight Agent,SGC shipping services LLC,,Transportation Services,Transportation Services,,,https://www.linkedin.com/company/sgc-shipping-services/posts/?feedView=all,,PRE,,61
2022.0,Marketing Project Manager,"Shanghai Jiaoyun International Logistics Co., Ltd.",,Finance & Banking,"Project / Program Development, Marketing & Communications, Operations and Supply Chain Management",,,,,PRE,,80
2022.0,Equity Research Intern,"Shenwan Hongyuan Securities Co., Ltd.",,Finance & Banking,"Internships, Research, Investment Banking",,,https://www.swhysc.com/securityweb-eng/,,POST,,80
2022.0,Front Store Supervisor,Shopper Drug Mart,,Research,Research,,,https://corporate.shoppersdrugmart.ca/en/careers-life-at-shoppers/,,POST,Started during degree,62
2022.0,Literacy Researcher,Simbi Foundation,Government and NGO's/No-Profit Organizations (NPOs),Research,Research,,,https://simbifoundation.org/join-our-team/,,PRE,,100
2022.0,Research Advisor,Simbi Foundation,Government and NGO's/No-Profit Organizations (NPOs),Research,Research,,,https://simbifoundation.org/join-our-team/,,PRE,,100
2022.0,Researcher,Simbi Foundation,,Research,Research,,,https://simbifoundation.org/our-work-in-bc/,,POST,,100
2022.0,Data Coordinator,Simon Fraser University,,Internships,"Data Science & Analytics, Project / Program Development",,,https://www.sfu.ca/dashboard/careers.html,,POST,,55
2022.0,Consultant,Simon-Kucher,,Law,Consulting & Advisory,,,https://www.simon-kucher.com/en/careers,,POST,,67
2022.0,Senior Consultant,Simon-Kucher,,Law,Consulting & Advisory,,,https://www.simon-kucher.com/en/careers,,POST,,67
2022.0,NFL Draft Scout and Writer,Sports Illustrated,,Energy and Resources,Energy and Resources,,,https://www.jobsinsports.com/c/sports-illustrated/jobs,,POST,Started during degree,55
2022.0,Summer Programs Office Administrator,St. Albans School (D.C.),Academia,Law,Administration and Office Management,,,https://www.stalbansschool.org/about/employment,,PRE,,67
2022.0,Business Development Intern,St. Albans School (D.C.),Academia,Internships,Sales / Business Development,,,https://www.stalbansschool.org/about/employment,,PRE,,64
2022.0,Junior Data Analyst,Statistics Canada,Government and NGO's/No-Profit Organizations (NPOs),Politics,Data Science & Analytics,,,https://www.statcan.gc.ca/en/job-opportunities,,PRE,,62
2022.0,Financial Research Intern,StreetWire,Other,Research,Internships,,,https://streetwire.net/,Real Estate  ,PRE,,100
2022.0,Quantitative Analyst,StreetWise,,Data Science & Analytics,Data Science & Analytics,,,,,PRE,,54
2022.0,Server,Suika Japanese Restaurant,,Research,"Hospitality & Retail (Food, Service Industries)",,,https://suika-snackbar.com/,,PRE,,62
2022.0,Learning and Development Intern,Sun Life,,Finance & Banking,Internships,,,https://www.sunlife.ca/en/careers/,,PRE,,80
2022.0,Wealth Sales Coordinator,Sun Life Global Investments,,Finance & Banking,"Project / Program Development, Sales / Business Development",,,https://www.sunlifeglobalinvestments.com/en/about-us/careers/,,POST,,80
2022.0,Wealth Sales Representative,Sun Life Global Investments,,Finance & Banking,Sales / Business Development,,,https://www.sunlifeglobalinvestments.com/en/about-us/careers/,,POST,,80
2022.0,Junior Consultant,Talented Business Solutions Inc,,Law,Consulting & Advisory,,,https://www.talentedbusiness.ca/index.html,,PRE,,67
2022.0,Logistics Intern,TAP Fresh Foods PVT LTD,,Finance & Banking,"Internships, Operations and Supply Chain Management",,,,,PRE,,80
2022.0,Server,Tapestry,,"Hospitality & Retail (Food, Service Industries)","Hospitality & Retail (Food, Service Industries)",,,,,PRE,,60
2022.0,Personal Banking Associate,TD,,Finance & Banking,Finance & Banking,,,https://careers.td.com/,,POST,,80
2022.0,Customer Service Representative,TD,,Finance & Banking,Customer Experience and Service Management,,,https://careers.td.com/,,POST,,80
2022.0,Summer Intern,Tech Resources Limited,,Energy and Resources,Internships,,,https://www.teck.com/careers/,,PRE,,70
2022.0,Head Of Logistics,TEDx,,Politics,Operations and Supply Chain Management,,,https://www.ted.com/about,,PRE,,75
2022.0,Sponsorship coordinator,TEDxPune,,Internships,Project / Program Development,,,https://www.tedxpune.com/about-us.php,,PRE,,55
2022.0,Clinical Operations Associate,TELUS  ,,Real Estate,Operations and Supply Chain Management,,,https://www.telus.com/en/about/careers,,POST,,55
2022.0,"Director of Marketing, Managing Editor","Texans Unfiltered Media, LLC",,Marketing & Communications,Marketing & Communications,,,NA; forfeited existence,,POST,Started during degree,58
2022.0,"Producer, Manager",The 33rd Team,,Academia,Academia,,,https://www.the33rdteam.com/careers/,,POST,Started during degree,50
2022.0,Senior Video Growth Manager,The Athletic,,Health and Healthcare,Health and Healthcare,,,https://www.nytimes.com/athletic/careers/,,POST,,57
2022.0,Co-Founder,The Charity Cup,Other,Research,Research,,,https://thecharitycup.net/,Sports,PRE,,50
2022.0,Special Events Coordinator,The Civic Theatre,Other,Real Estate,Project / Program Development,,,,Arts & Culture,PRE,,55
2022.0,Graduate Research Assistant,The London School of Economics and Political Science (LSE),,Economics,"Research, Administration and Office Management",,,https://info.lse.ac.uk/LSE-jobs,,POST,,100
2022.0,Research Assistant,The London School of Economics and Political Science (LSE),Academia,Economics,"Research, Administration and Office Management",,,https://info.lse.ac.uk/LSE-jobs,,PRE,,100
2022.0,Finance Intern,The Times of India,Other,Insurance,"Internships, Finance & Banking",,,https://timesofindia.indiatimes.com/us,Media Production,PRE,,67
2022.0,Research Consultant,The World Bank,Government and NGO's/No-Profit Organizations (NPOs),Research,Consulting & Advisory,,,https://www.worldbank.org/en/about/careers,,POST,,100
2022.0,"Data Analytics Intern, DIME",The World Bank,Government and NGO's/No-Profit Organizations (NPOs),Internships,Data Science & Analytics,,,https://www.worldbank.org/en/about/careers,,PRE,,64
2022.0,Consultant,The World Bank,Government and NGO's/No-Profit Organizations (NPOs),Law,Consulting & Advisory,,,https://www.worldbank.org/en/about/careers,,POST,,67
2022.0,Youth Counselor,The Y (YMCA),,Business & Enterprise,Business & Enterprise,,,https://www.ymca.ca/en/careers,,PRE,,45
2022.0,Business Development Associate,ThePlug Vancouver,,Business & Enterprise,Sales / Business Development,,,https://plugvancouver.ca/,,PRE,,62
2022.0,Global Monetization Strategy Expert,TikTok,,Insurance,Strategy Consulting,,,https://www.linkedin.com/company/tiktok/jobs/,,POST,,56
2022.0,Business Analyst Intern,toCode.ai,,Business & Enterprise,Internships,,,https://tocode.ai/conversational-platform/,,PRE,,62
2022.0,Business Analyst Intern,toCode.ai,,Business & Enterprise,Internships,,,https://tocode.ai/conversational-platform/,,PRE,,62
2022.0,"Associate, Government Advisory",Tony Blair Institute for Global Change,,Government,Government,,,https://institute.global/who-we-are/careers,,POST,,100
2022.0,Social Media Director,TORJA Inc.,,Business & Enterprise,Marketing & Communications,,,https://torja.ca/,,PRE,,48
2022.0,Editor,TORJA Inc.,,Business & Enterprise,Business & Enterprise,,,https://torja.ca/,,PRE,,47
2022.0,Visitor Experience Specialist,Tourism Vancouver,Government and NGO's/No-Profit Organizations (NPOs),Insurance,Insurance,,,,Tourism,PRE,,56
2022.0,Corporate Priorities Assistant,Trade & Invest British Columbia,Government and NGO's/No-Profit Organizations (NPOs),Politics,Administration and Office Management,,,https://www.britishcolumbia.ca/,,PRE,,62
2022.0,Business Development Specialist,TUEX International Education,,Internships,Sales / Business Development,,,https://www.tuex.ca/,,PRE,,64
2022.0,Business Development Intern,Türkiye Petrolleri A.O. ,Other,Business & Enterprise,"Internships, Sales / Business Development",,,https://tp.gov.tr/?mod=medya,Oil and Gas Production - Business Development,PRE,,62
2022.0,Sales Marketing Analyst,TwinsMusic Enterprises,,Business & Enterprise,"Sales / Business Development, Marketing & Communications",,,https://www.twinsmusicny.com/,,PRE,,71
2022.0,Political/Economic Intern,U.S Department of State,Government and NGO's/No-Profit Organizations (NPOs),Economics,Internships,,,https://careers.state.gov/,Economics,PRE,,89
2022.0,Intern- Bureau of Western Hemisphere Affairs,U.S. Department of State,,Internships,Internships,,,https://careers.state.gov/,,PRE,,64
2022.0,Teaching Assistant,UBC,Academia,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Learning Rover Co-op and Part-time,UBC,Academia,Post-Secondary Institution,Internships,,,https://hr.ubc.ca/careers,Technology,PRE,,80
2022.0,Teaching Assistant,UBC,Academia,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,BIE Academic Tutor,UBC,Academia,Post-Secondary Institution,Academia,,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,UBC Student Ambassador,UBC,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,POST,Started during degree,80
2022.0,Marketing Recruiting Assistant,UBC,Academia,Post-Secondary Institution,"Administration and Office Management, Marketing & Communications, HR",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Research Assistant,UBC,,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Finance Coordinator,UBC,,Post-Secondary Institution,"Project / Program Development, Finance & Banking",,,https://hr.ubc.ca/careers,,POST,Started during degree,80
2022.0,Research Assistant,UBC,Academia,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,UBC Jumpstart Orientation Leader,UBC,,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,eRecruitment Co-op Assistant,UBC,,Post-Secondary Institution,"Internships, Administration and Office Management, HR",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Data Entry Clerk,UBC,,Post-Secondary Institution,Data Science & Analytics,,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Research Assistant,UBC,,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Teaching Assistant,UBC,,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Recruiting Assistant,UBC,,Post-Secondary Institution,"Administration and Office Management, HR",,,https://hr.ubc.ca/careers,,POST,Started during degree,80
2022.0,Teaching Assistant,UBC,,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Orientation Leader for the Jumpstart program,UBC,,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Teaching Assistant,UBC,,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,"UBC Equity and Inclusion Office: Research Assistant, Inclusion Initiatives",UBC,Academia,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Research Assistant,UBC,Academia,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Arts Student Assistant,UBC,,Post-Secondary Institution,Administration and Office Management,,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Teaching Assistant,UBC,,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Research Assistant,UBC,Academia,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,Research,PRE,,80
2022.0,Quantitative Research Assistant,UBC  ,Academia,Post-Secondary Institution,"Research, Administration and Office Management, Data Science & Analytics",,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Survey and Data Analystics Team Leads,UBC  ,Academia,Post-Secondary Institution,Data Science & Analytics,,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Data Analystics Team Leads,UBC  ,Academia,Post-Secondary Institution,Data Science & Analytics,,,https://hr.ubc.ca/careers,,PRE,,80
2022.0,Residence Advisor,UBC Housing and Hospitality Services,,Post-Secondary Institution,Post-Secondary Institution,,,https://shcs.ubc.ca/careers/,,PRE,,80
2022.0,"Learning Rover, Organizational Change Management Team",UBC Integrated Renewal Program,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://it.ubc.ca/projects/integrated-renewal-program,Technology,PRE,,80
